ukgridcode,x,y,nox2009
767145,544500,188500,47.51204
767146,545500,188500,45.05029
767147,546500,188500,40.66343
767148,547500,188500,39.65961
767149,548500,188500,40.69018
767150,549500,188500,37.17789
767151,550500,188500,41.06115
767152,551500,188500,44.79932
767153,552500,188500,37.51138
767154,553500,188500,35.52758
767155,554500,188500,33.13235
767156,555500,188500,30.50498
767157,556500,188500,30.57661
767158,557500,188500,33.20668
767159,558500,188500,49.40113
767796,505500,187500,28.1421
767797,506500,187500,28.40979
767798,507500,187500,29.69863
767799,508500,187500,35.42555
767800,509500,187500,37.43695
767801,510500,187500,38.99373
767802,511500,187500,38.42126
767803,512500,187500,38.54205
767804,513500,187500,40.05626
767805,514500,187500,41.78892
767806,515500,187500,42.94254
767807,516500,187500,43.16028
767808,517500,187500,44.12211
767809,518500,187500,45.00908
767810,519500,187500,44.08339
767811,520500,187500,47.47686
767812,521500,187500,48.20549
767813,522500,187500,64.24902
767814,523500,187500,63.36537
767815,524500,187500,57.47004
767816,525500,187500,54.14435
767817,526500,187500,48.2729
767818,527500,187500,41.21323
767819,528500,187500,47.60028
767820,529500,187500,51.44792
767821,530500,187500,54.25652
767822,531500,187500,54.05414
767823,532500,187500,56.12125
767824,533500,187500,57.49283
767825,534500,187500,52.37737
767826,535500,187500,56.74902
767827,536500,187500,62.34354
767828,537500,187500,60.08988
767829,538500,187500,59.68999
767830,539500,187500,62.16777
767831,540500,187500,51.52747
767832,541500,187500,46.04584
767833,542500,187500,53.95742
767834,543500,187500,49.21281
767835,544500,187500,48.13416
767836,545500,187500,46.8647
767837,546500,187500,44.63393
767838,547500,187500,42.67776
767839,548500,187500,46.00169
767840,549500,187500,38.42509
767841,550500,187500,41.90999
767842,551500,187500,40.07074
767843,552500,187500,38.88323
767844,553500,187500,36.17921
767845,554500,187500,35.16544
767846,555500,187500,30.89974
767847,556500,187500,30.47337
767848,557500,187500,32.22588
767849,558500,187500,45.33462
767850,559500,187500,31.90747
768486,505500,186500,30.51005
768487,506500,186500,32.87608
768488,507500,186500,36.19564
768489,508500,186500,35.18309
768490,509500,186500,36.48951
768491,510500,186500,38.39616
768492,511500,186500,38.93279
768493,512500,186500,39.56451
768494,513500,186500,41.53291
768495,514500,186500,43.63915
768496,515500,186500,41.84699
768497,516500,186500,45.78145
768498,517500,186500,47.89483
768499,518500,186500,48.43751
768500,519500,186500,51.65435
768501,520500,186500,51.645
768502,521500,186500,59.44141
768503,522500,186500,58.54706
768504,523500,186500,56.22258
768505,524500,186500,56.73089
768506,525500,186500,55.13199
768507,526500,186500,45.53155
768508,527500,186500,43.88206
768509,528500,186500,48.65096
768510,529500,186500,57.61254
768511,530500,186500,60.59276
768512,531500,186500,61.43176
768513,532500,186500,55.7841
768514,533500,186500,59.28636
768515,534500,186500,57.14435
768516,535500,186500,52.34602
768517,536500,186500,54.76611
768518,537500,186500,57.20293
768519,538500,186500,63.87431
768520,539500,186500,56.02917
768521,540500,186500,50.1489
768522,541500,186500,41.89632
768523,542500,186500,44.4656
768524,543500,186500,61.40304
768525,544500,186500,56.0475
768526,545500,186500,47.55873
768527,546500,186500,43.1339
768528,547500,186500,42.95016
768529,548500,186500,43.51238
768530,549500,186500,41.11195
768531,550500,186500,36.90388
768532,551500,186500,35.8481
768533,552500,186500,34.42384
768534,553500,186500,34.13789
768535,554500,186500,33.85921
768536,555500,186500,33.37188
768537,556500,186500,32.3555
768538,557500,186500,30.83512
768539,558500,186500,45.2904
768540,559500,186500,30.87852
768541,560500,186500,26.41154
769177,506500,185500,42.05887
769178,507500,185500,40.46599
769179,508500,185500,35.17052
769180,509500,185500,34.85239
769181,510500,185500,38.42357
769182,511500,185500,39.68872
769183,512500,185500,42.3077
769184,513500,185500,44.25248
769185,514500,185500,44.03772
769186,515500,185500,46.53431
769187,516500,185500,47.34039
769188,517500,185500,48.02138
769189,518500,185500,52.76829
769190,519500,185500,51.00859
769191,520500,185500,56.80789
769192,521500,185500,62.13497
769193,522500,185500,55.02468
769194,523500,185500,58.11067
769195,524500,185500,50.1698
769196,525500,185500,53.94134
769197,526500,185500,56.4104
769198,527500,185500,58.08103
769199,528500,185500,56.70167
769200,529500,185500,60.06819
769201,530500,185500,64.32652
769202,531500,185500,61.94194
769203,532500,185500,61.43755
769204,533500,185500,61.83713
769205,534500,185500,60.20655
769206,535500,185500,59.55034
769207,536500,185500,56.85696
769208,537500,185500,57.33171
769209,538500,185500,60.44643
769210,539500,185500,48.82344
769211,540500,185500,49.55292
769212,541500,185500,47.89104
769213,542500,185500,48.64707
769214,543500,185500,53.14119
769215,544500,185500,51.11582
769216,545500,185500,47.56495
769217,546500,185500,44.40015
769218,547500,185500,43.61407
769219,548500,185500,41.81555
769220,549500,185500,41.66756
769221,550500,185500,41.55623
769222,551500,185500,35.39314
769223,552500,185500,35.98802
769224,553500,185500,33.75912
769225,554500,185500,30.44373
769226,555500,185500,30.77213
769227,556500,185500,29.97534
769228,557500,185500,28.97043
769229,558500,185500,44.76211
769230,559500,185500,30.9556
769231,560500,185500,26.70377
769232,561500,185500,25.33063
769866,505500,184500,51.99768
769867,506500,184500,38.81665
769868,507500,184500,39.85929
769869,508500,184500,41.94089
769870,509500,184500,41.34332
769871,510500,184500,42.82225
769872,511500,184500,44.05341
769873,512500,184500,44.84074
769874,513500,184500,45.48687
769875,514500,184500,52.58198
769876,515500,184500,46.49448
769877,516500,184500,45.16545
769878,517500,184500,48.62437
769879,518500,184500,52.80881
769880,519500,184500,62.15006
769881,520500,184500,65.73647
769882,521500,184500,61.26336
769883,522500,184500,58.67478
769884,523500,184500,57.54925
769885,524500,184500,62.33583
769886,525500,184500,56.82897
769887,526500,184500,65.80329
769888,527500,184500,59.21677
769889,528500,184500,62.58945
769890,529500,184500,66.33784
769891,530500,184500,65.80772
769892,531500,184500,67.45132
769893,532500,184500,66.91916
769894,533500,184500,64.47414
769895,534500,184500,65.34985
769896,535500,184500,61.77227
769897,536500,184500,67.72449
769898,537500,184500,56.22926
769899,538500,184500,53.73714
769900,539500,184500,52.83604
769901,540500,184500,51.6132
769902,541500,184500,49.89825
769903,542500,184500,49.54873
769904,543500,184500,62.60035
769905,544500,184500,54.20291
769906,545500,184500,48.66602
769907,546500,184500,45.09362
769908,547500,184500,42.94678
769909,548500,184500,41.63161
769910,549500,184500,44.23191
769911,550500,184500,42.56176
769912,551500,184500,36.86123
769913,552500,184500,35.29821
769914,553500,184500,31.07824
769915,554500,184500,29.08848
769916,555500,184500,28.42703
769917,556500,184500,28.21426
769918,557500,184500,29.38478
769919,558500,184500,44.77766
770556,505500,183500,46.14816
770557,506500,183500,39.23304
770558,507500,183500,40.24628
770559,508500,183500,38.59574
770560,509500,183500,37.46695
770561,510500,183500,37.07661
770562,511500,183500,42.54415
770563,512500,183500,47.64985
770564,513500,183500,54.75041
770565,514500,183500,55.08139
770566,515500,183500,51.45435
770567,516500,183500,51.65663
770568,517500,183500,52.00242
770569,518500,183500,60.85828
770570,519500,183500,82.64262
770571,520500,183500,77.43531
770572,521500,183500,67.06841
770573,522500,183500,59.39325
770574,523500,183500,59.12756
770575,524500,183500,62.91164
770576,525500,183500,68.36031
770577,526500,183500,62.67834
770578,527500,183500,57.13442
770579,528500,183500,61.94351
770580,529500,183500,70.06175
770581,530500,183500,73.41113
770582,531500,183500,77.85351
770583,532500,183500,69.10611
770584,533500,183500,67.7721
770585,534500,183500,68.53544
770586,535500,183500,61.11556
770587,536500,183500,57.98554
770588,537500,183500,65.06011
770589,538500,183500,55.63378
770590,539500,183500,51.93663
770591,540500,183500,50.5437
770592,541500,183500,51.27964
770593,542500,183500,52.63419
770594,543500,183500,52.92517
770595,544500,183500,58.24451
770596,545500,183500,57.86684
770597,546500,183500,52.98384
770598,547500,183500,46.79689
770599,548500,183500,48.03899
770600,549500,183500,66.27426
770601,550500,183500,42.52557
770602,551500,183500,39.34843
770603,552500,183500,35.10458
770604,553500,183500,32.25481
770605,554500,183500,29.58634
770606,555500,183500,28.27262
770607,556500,183500,28.70619
771246,505500,182500,42.08523
771247,506500,182500,41.5378
771248,507500,182500,44.59317
771249,508500,182500,46.72804
771250,509500,182500,42.97639
771251,510500,182500,41.07563
771252,511500,182500,45.92438
771253,512500,182500,44.83453
771254,513500,182500,46.99959
771255,514500,182500,48.96184
771256,515500,182500,50.11366
771257,516500,182500,56.05898
771258,517500,182500,59.34378
771259,518500,182500,63.76384
771260,519500,182500,71.20834
771261,520500,182500,70.82464
771262,521500,182500,64.25761
771263,522500,182500,52.48951
771264,523500,182500,54.42216
771265,524500,182500,59.07208
771266,525500,182500,60.08414
771267,526500,182500,65.62795
771268,527500,182500,67.0576
771269,528500,182500,73.06973
771270,529500,182500,88.71887
771271,530500,182500,85.07507
771272,531500,182500,88.15874
771273,532500,182500,85.639
771274,533500,182500,80.53035
771275,534500,182500,68.88098
771276,535500,182500,63.77862
771277,536500,182500,61.28063
771278,537500,182500,59.02057
771279,538500,182500,58.05197
771280,539500,182500,51.22441
771281,540500,182500,51.87241
771282,541500,182500,51.84251
771283,542500,182500,55.85279
771284,543500,182500,56.64856
771285,544500,182500,43.98637
771286,545500,182500,48.26212
771287,546500,182500,42.73881
771288,547500,182500,37.86105
771289,548500,182500,38.73852
771290,549500,182500,44.11439
771291,550500,182500,46.40386
771292,551500,182500,41.85636
771293,552500,182500,38.72417
771294,553500,182500,34.84015
771295,554500,182500,30.01743
771296,555500,182500,28.83621
771297,556500,182500,30.05391
771936,505500,181500,44.39645
771937,506500,181500,43.13211
771938,507500,181500,45.34928
771939,508500,181500,45.55633
771940,509500,181500,45.22632
771941,510500,181500,47.30988
771942,511500,181500,50.20586
771943,512500,181500,46.79091
771944,513500,181500,47.81787
771945,514500,181500,48.02276
771946,515500,181500,48.96107
771947,516500,181500,56.44748
771948,517500,181500,57.38638
771949,518500,181500,57.29516
771950,519500,181500,57.90061
771951,520500,181500,66.05468
771952,521500,181500,51.50636
771953,522500,181500,49.01887
771954,523500,181500,62.21816
771955,524500,181500,69.41684
771956,525500,181500,70.37319
771957,526500,181500,77.49229
771958,527500,181500,86.20903
771959,528500,181500,93.15672
771960,529500,181500,101.2997
771961,530500,181500,99.6971
771962,531500,181500,98.95527
771963,532500,181500,87.97612
771964,533500,181500,85.44144
771965,534500,181500,75.36137
771966,535500,181500,63.59079
771967,536500,181500,60.75153
771968,537500,181500,56.47798
771969,538500,181500,64.31252
771970,539500,181500,62.06875
771971,540500,181500,56.94511
771972,541500,181500,53.70491
771973,542500,181500,46.69102
771974,543500,181500,48.37748
771975,544500,181500,40.74372
771980,549500,181500,39.78358
771981,550500,181500,34.99558
771982,551500,181500,45.35492
771983,552500,181500,41.95469
771984,553500,181500,33.46347
771985,554500,181500,32.19353
771986,555500,181500,31.01944
772626,505500,180500,46.26941
772627,506500,180500,63.18842
772628,507500,180500,46.82687
772629,508500,180500,45.66149
772630,509500,180500,48.18528
772631,510500,180500,53.1934
772632,511500,180500,53.53283
772633,512500,180500,55.37701
772634,513500,180500,60.40473
772635,514500,180500,56.65214
772636,515500,180500,54.65462
772637,516500,180500,53.40807
772638,517500,180500,57.11247
772639,518500,180500,54.13145
772640,519500,180500,54.94834
772641,520500,180500,58.55997
772642,521500,180500,60.95023
772643,522500,180500,55.31908
772644,523500,180500,59.95034
772645,524500,180500,61.92249
772646,525500,180500,66.99629
772647,526500,180500,62.15352
772648,527500,180500,64.66966
772649,528500,180500,81.84396
772650,529500,180500,97.62402
772651,530500,180500,99.85208
772652,531500,180500,87.30345
772654,533500,180500,76.46632
772655,534500,180500,66.1534
772658,537500,180500,61.07165
772659,538500,180500,64.64329
772661,540500,180500,52.07386
772662,541500,180500,54.76429
772663,542500,180500,56.43759
772664,543500,180500,51.78716
772666,545500,180500,41.57403
772667,546500,180500,41.83454
772668,547500,180500,41.09936
772669,548500,180500,37.00632
772670,549500,180500,35.8611
772672,551500,180500,36.92342
772673,552500,180500,32.50221
772674,553500,180500,38.51362
772675,554500,180500,40.00365
773316,505500,179500,51.19778
773317,506500,179500,52.05379
773318,507500,179500,52.04797
773319,508500,179500,56.57914
773320,509500,179500,59.88126
773321,510500,179500,68.7416
773322,511500,179500,54.97049
773323,512500,179500,57.53144
773324,513500,179500,63.08492
773325,514500,179500,54.9429
773326,515500,179500,48.59711
773327,516500,179500,50.64043
773328,517500,179500,52.85702
773329,518500,179500,51.12041
773330,519500,179500,57.38534
773331,520500,179500,56.62808
773332,521500,179500,51.39346
773333,522500,179500,54.57779
773334,523500,179500,64.23255
773335,524500,179500,65.91018
773336,525500,179500,72.1347
773337,526500,179500,66.107
773338,527500,179500,72.69969
773339,528500,179500,86.72527
773340,529500,179500,84.45388
773342,531500,179500,81.69478
773343,532500,179500,75.74888
773344,533500,179500,69.61834
773345,534500,179500,57.0836
773346,535500,179500,53.95326
773347,536500,179500,48.21303
773348,537500,179500,50.4052
773350,539500,179500,58.56268
773355,544500,179500,47.62212
773356,545500,179500,52.0335
773357,546500,179500,43.77529
773358,547500,179500,41.28002
773359,548500,179500,37.33781
773360,549500,179500,49.4362
773361,550500,179500,46.4273
773363,552500,179500,32.03756
773364,553500,179500,30.34603
774006,505500,178500,58.13422
774007,506500,178500,59.58609
774008,507500,178500,62.70914
774009,508500,178500,60.18589
774010,509500,178500,62.59738
774011,510500,178500,63.47738
774012,511500,178500,53.7437
774013,512500,178500,50.53737
774014,513500,178500,51.83009
774015,514500,178500,48.65682
774016,515500,178500,48.31876
774017,516500,178500,52.6989
774018,517500,178500,59.84864
774019,518500,178500,58.07344
774020,519500,178500,60.14736
774021,520500,178500,57.07478
774022,521500,178500,62.33828
774023,522500,178500,55.14952
774024,523500,178500,65.31805
774025,524500,178500,65.21007
774026,525500,178500,70.01776
774027,526500,178500,68.41251
774028,527500,178500,69.08276
774029,528500,178500,69.56923
774030,529500,178500,76.79314
774031,530500,178500,72.53146
774032,531500,178500,67.58984
774033,532500,178500,65.42644
774034,533500,178500,61.80425
774035,534500,178500,58.23502
774036,535500,178500,54.338
774037,536500,178500,51.15009
774038,537500,178500,46.4722
774039,538500,178500,45.82153
774040,539500,178500,58.13379
774041,540500,178500,58.38032
774042,541500,178500,54.93629
774043,542500,178500,49.02356
774044,543500,178500,49.98744
774045,544500,178500,49.01081
774046,545500,178500,45.42101
774047,546500,178500,42.73857
774048,547500,178500,39.51687
774049,548500,178500,37.0687
774050,549500,178500,38.56615
774051,550500,178500,38.48306
774695,504500,177500,62.46331
774696,505500,177500,56.39627
774697,506500,177500,57.96593
774698,507500,177500,65.53992
774699,508500,177500,63.31945
774700,509500,177500,56.38372
774701,510500,177500,53.80979
774702,511500,177500,55.95223
774703,512500,177500,54.84982
774704,513500,177500,47.24241
774705,514500,177500,44.56898
774706,515500,177500,46.44045
774707,516500,177500,52.48992
774708,517500,177500,52.25613
774709,518500,177500,46.6554
774711,520500,177500,53.22548
774712,521500,177500,59.30946
774713,522500,177500,54.51516
774714,523500,177500,48.02896
774715,524500,177500,54.41114
774716,525500,177500,59.57196
774717,526500,177500,64.78044
774719,528500,177500,57.02037
774720,529500,177500,61.60289
774721,530500,177500,64.25727
774722,531500,177500,60.85403
774723,532500,177500,58.56606
774724,533500,177500,53.10735
774725,534500,177500,60.58302
774726,535500,177500,57.8525
774727,536500,177500,52.67907
774728,537500,177500,52.84458
774729,538500,177500,56.24722
774730,539500,177500,50.81951
774731,540500,177500,58.67647
774732,541500,177500,51.02488
774733,542500,177500,44.81631
774734,543500,177500,44.8605
774735,544500,177500,42.14329
774736,545500,177500,40.20201
774737,546500,177500,38.52253
774738,547500,177500,38.88417
774739,548500,177500,37.82805
774740,549500,177500,38.76737
774741,550500,177500,37.67165
774742,551500,177500,39.5485
774743,552500,177500,38.14787
774744,553500,177500,31.62903
775385,504500,176500,56.94188
775386,505500,176500,83.66949
775387,506500,176500,98.61127
775388,507500,176500,103.8812
775389,508500,176500,103.2453
775390,509500,176500,65.69788
775391,510500,176500,56.38905
775392,511500,176500,52.41571
775393,512500,176500,50.77241
775394,513500,176500,50.03287
775395,514500,176500,47.95185
775396,515500,176500,47.71809
775397,516500,176500,46.01607
775398,517500,176500,40.99563
775399,518500,176500,43.5413
775400,519500,176500,48.18402
775401,520500,176500,47.69011
775403,522500,176500,49.58631
775405,524500,176500,52.35414
775406,525500,176500,54.22651
775408,527500,176500,56.1889
775409,528500,176500,57.51913
775410,529500,176500,56.26375
775411,530500,176500,57.91021
775412,531500,176500,55.25356
775413,532500,176500,59.1018
775414,533500,176500,55.32771
775415,534500,176500,56.51002
775416,535500,176500,55.06031
775417,536500,176500,52.13662
775418,537500,176500,52.85533
775419,538500,176500,47.60583
775420,539500,176500,45.01992
775421,540500,176500,53.06741
775422,541500,176500,48.33877
775423,542500,176500,45.84763
775424,543500,176500,42.50934
775425,544500,176500,39.24219
775426,545500,176500,39.4994
775427,546500,176500,39.04397
775428,547500,176500,38.48869
775429,548500,176500,38.13255
775430,549500,176500,39.28032
775431,550500,176500,36.8843
775432,551500,176500,40.54536
775433,552500,176500,35.47559
775434,553500,176500,32.78693
776075,504500,175500,46.83709
776076,505500,175500,77.94894
776077,506500,175500,92.61173
776078,507500,175500,106.1516
776079,508500,175500,100.0462
776080,509500,175500,69.25403
